StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q8,Q10,Q11_1,Q2,Q3,Q4,Q4_2_TEXT,Q1_2,Q1_3,Q1_4,Q1_7,Q9,Q9_7_TEXT,Q7
2023-04-27 16:30:59,2023-04-27 16:32:01,IP Address,104.38.116.155,100,61,True,2023-04-27 16:32:02,R_3pa2h2Sh1rNXWtc,,,,,40.7957,-77.8618,qr,EN,Market East,Yes,5,Yes,,Yes,Coke products,,,,,High Protein,,Yes
2023-04-27 16:32:40,2023-04-27 16:33:09,IP Address,104.38.122.149,100,28,True,2023-04-27 16:33:13,R_vudGxePWPSOEmu5,,,,,40.7957,-77.8618,qr,EN,Market East,No,5,Yes,,Not right now,,,,,,Low Sugar,,No
2023-04-27 16:31:06,2023-04-27 16:33:26,IP Address,104.38.31.187,100,139,True,2023-04-27 16:33:26,R_22P0Ov7fYqDX31u,,,,,40.7957,-77.8618,qr,EN,Market East,Yes,4,Yes,,Not right now,,2,4,1,3,High Protein,,No
2023-04-27 16:32:46,2023-04-27 16:33:39,IP Address,104.38.15.41,100,52,True,2023-04-27 16:33:39,R_D5J2oUwkTnjjreV,,,,,40.7957,-77.8618,qr,EN,Market East,Yes,5,Yes,,Not right now,,2,3,1,4,"High Protein,Low Sugar",,No
2023-04-27 16:32:48,2023-04-27 16:34:12,IP Address,104.38.78.225,100,84,True,2023-04-27 16:34:13,R_PMzJmMA5uthwgo1,,,,,40.7957,-77.8618,qr,EN,Market East,Yes,5,Yes,,Not right now,,,,,,High Protein,,Yes
2023-04-27 16:33:28,2023-04-27 16:34:15,IP Address,192.112.253.28,100,46,True,2023-04-27 16:34:15,R_21mLCl6sJZVz6tX,,,,,40.7957,-77.8618,qr,EN,Market East,Yes,5,Yes,,Not right now,,1,3,2,4,Low Sugar,,No
2023-04-27 16:34:11,2023-04-27 16:34:48,IP Address,104.38.76.90,100,37,True,2023-04-27 16:34:49,R_3IVHcD45NqjBOV0,,,,,40.7957,-77.8618,qr,EN,Market East,No,4,Yes,,Not right now,,2,1,4,3,"High Protein,Low Sugar",,Yes
2023-04-27 16:34:24,2023-04-27 16:34:54,IP Address,104.38.121.88,100,30,True,2023-04-27 16:34:54,R_2D2AgJs7cSoqQbZ,,,,,40.7957,-77.8618,qr,EN,Market East,Yes,3,Yes,,Not right now,,4,3,2,1,High Protein,,No
2023-04-27 16:34:27,2023-04-27 16:35:02,IP Address,104.38.99.8,100,35,True,2023-04-27 16:35:03,R_2zZpaN4AuO5agH3,,,,,40.7957,-77.8618,qr,EN,Market East,Yes,4,Yes,,Not right now,,4,2,1,3,High Protein,,No
2023-04-27 16:34:40,2023-04-27 16:35:17,IP Address,104.38.127.221,100,36,True,2023-04-27 16:35:17,R_vk2R8ERT9rFLY0p,,,,,40.7957,-77.8618,qr,EN,Market East,Yes,5,Yes,,Not right now,,,,,,,,No
2023-04-27 16:37:59,2023-04-27 16:38:47,IP Address,104.38.62.57,100,48,True,2023-04-27 16:38:48,R_DJ0FFosGkcQJvrz,,,,,40.7957,-77.8618,qr,EN,Market East,Yes,5,Yes,,Not right now,,,,,,Low Sugar,,No
2023-04-27 16:50:27,2023-04-27 16:50:59,IP Address,104.38.19.78,100,31,True,2023-04-27 16:50:59,R_2Yba21xoXSAheBf,,,,,40.7957,-77.8618,qr,EN,Market East,Yes,5,Yes,,Not right now,,4,1,3,2,"High Protein,Low Sugar",,Yes
2023-04-27 16:50:20,2023-04-27 16:51:11,IP Address,104.38.52.77,100,50,True,2023-04-27 16:51:11,R_1imPuDhElVyIq0W,,,,,40.7957,-77.8618,qr,EN,Market East,Yes,5,Yes,,Not right now,,,,,,Vegetarian,,No
2023-04-27 16:50:32,2023-04-27 16:51:31,IP Address,104.38.81.225,100,58,True,2023-04-27 16:51:31,R_PUmlo7HSAg9Gzfj,,,,,40.7957,-77.8618,qr,EN,Market East,Yes,5,Yes,,Not right now,,2,4,3,1,High Protein,,No
2023-04-27 16:54:36,2023-04-27 16:55:13,IP Address,104.38.89.231,100,37,True,2023-04-27 16:55:14,R_3r0a0mPEpjUsIBO,,,,,40.7957,-77.8618,qr,EN,Market East,Yes,5,Yes,,Not right now,,,,,,Low Sugar,,Yes
2023-04-27 16:54:38,2023-04-27 16:55:42,IP Address,104.38.77.12,100,63,True,2023-04-27 16:55:42,R_3kD7t9kFk3wUZ4R,,,,,40.7957,-77.8618,qr,EN,Market East,No,4,Yes,,Yes,"More sandwiches ",3,1,2,4,Vegetarian,,Yes
2023-04-27 16:56:04,2023-04-27 16:57:23,IP Address,107.123.17.87,100,79,True,2023-04-27 16:57:23,R_UGu4T40AAS7mych,,,,,39.9195,-75.1565,qr,EN,Market East,Yes,5,Yes,,Not right now,,3,1,2,4,,,Yes
2023-04-20 16:58:08,2023-04-20 16:58:29,IP Address,192.112.253.15,56,21,False,2023-04-27 16:58:33,R_2ylLE6v4l9vkMJp,,,,,,,qr,EN,Market East,Yes,5,Yes,,,,,,,,,,
2023-04-20 16:58:55,2023-04-20 17:02:49,IP Address,107.123.17.78,56,234,False,2023-04-27 17:02:54,R_248Z3cRwLMRJ1Wc,,,,,,,qr,EN,Market East,Yes,5,Yes,,,,,,,,,,
2023-04-27 17:15:42,2023-04-27 17:16:55,IP Address,104.38.112.27,100,72,True,2023-04-27 17:16:55,R_qIbRiHPyEkZ8Co9,,,,,40.7957,-77.8618,qr,EN,Market East,Yes,5,Yes,,Yes,more frozen pizzas,,,,,,,Yes
2023-04-27 17:20:11,2023-04-27 17:20:52,IP Address,104.38.80.255,100,41,True,2023-04-27 17:20:53,R_3VKghpqNReZC0g1,,,,,39.9315,-75.3345,qr,EN,Market East,Yes,4,Yes,,Not right now,,4,3,1,2,,,Yes
2023-04-27 17:22:16,2023-04-27 17:22:50,IP Address,104.38.50.32,100,34,True,2023-04-27 17:22:51,R_2aOAlacO82gmM7F,,,,,40.7957,-77.8618,qr,EN,Market East,Yes,4,Yes,,Not right now,,3,1,2,4,Vegetarian,,No
2023-04-27 17:25:29,2023-04-27 17:26:39,IP Address,104.38.33.99,100,70,True,2023-04-27 17:26:40,R_2wGNIvB7sdo79BT,,,,,40.7957,-77.8618,qr,EN,Market East,Yes,4,Yes,,Yes,More Cosmetics,4,2,1,3,,,I didn't know you had sales
2023-04-27 17:29:05,2023-04-27 17:30:02,IP Address,104.38.116.208,100,56,True,2023-04-27 17:30:02,R_1Kv5XAW18QaaML7,,,,,40.7957,-77.8618,qr,EN,Market East,Yes,5,Yes,,Not right now,,1,2,3,4,High Protein,,Yes
2023-04-27 17:29:00,2023-04-27 17:30:08,IP Address,174.203.131.127,100,67,True,2023-04-27 17:30:08,R_2OOTutQM5ykcK8r,,,,,40.3052,-79.5418,qr,EN,Market East,Yes,5,Yes,,Yes,Red Bull,1,2,4,3,High Protein,,I didn't know you had sales
2023-04-27 17:29:01,2023-04-27 17:30:12,IP Address,104.38.75.109,100,71,True,2023-04-27 17:30:13,R_25EdyATuys45erI,,,,,40.7957,-77.8618,qr,EN,Market East,Yes,5,Yes,,Not right now,,4,1,3,2,High Protein,,Yes
2023-04-27 17:29:27,2023-04-27 17:30:29,IP Address,104.38.122.219,100,62,True,2023-04-27 17:30:29,R_ddsD1F0xoQqyfrH,,,,,40.7957,-77.8618,qr,EN,Market East,Yes,4,Yes,,Not right now,,4,2,1,3,Kosher,,No
2023-04-27 17:29:46,2023-04-27 17:30:32,IP Address,104.38.107.77,100,45,True,2023-04-27 17:30:33,R_3EVWeYQdc3cYQuz,,,,,40.7957,-77.8618,qr,EN,Market East,Yes,5,Yes,,Not right now,,3,1,2,4,High Protein,,No
2023-04-27 17:30:17,2023-04-27 17:30:38,IP Address,104.38.94.182,100,21,True,2023-04-27 17:30:39,R_1Qu8a4gpDcxXHoL,,,,,40.7957,-77.8618,qr,EN,Market East,Yes,4,Yes,,Not right now,,,,,,,,I didn't know you had sales
2023-04-27 17:30:28,2023-04-27 17:31:07,IP Address,192.112.253.18,100,39,True,2023-04-27 17:31:08,R_a65imBEvwyjTtm1,,,,,40.7957,-77.8618,qr,EN,Market East,Yes,5,Yes,,Not right now,,4,2,3,1,Vegetarian,,No
2023-04-27 17:30:58,2023-04-27 17:31:28,IP Address,104.38.39.112,100,30,True,2023-04-27 17:31:28,R_PBNWCZ0i6F5CreN,,,,,40.7957,-77.8618,qr,EN,Market East,Yes,5,Yes,,Not right now,,,,,,,,No
2023-04-27 17:30:54,2023-04-27 17:31:34,IP Address,104.38.123.88,100,39,True,2023-04-27 17:31:34,R_2fC0r1ExKO6LM0h,,,,,40.7957,-77.8618,qr,EN,Market East,Yes,5,Yes,,Yes,More dessert,,,,,Vegan,,No
2023-04-27 17:30:43,2023-04-27 17:31:36,IP Address,104.38.22.253,100,53,True,2023-04-27 17:31:37,R_3r37QfFB8OoZsUK,,,,,40.7957,-77.8618,qr,EN,Market East,Yes,5,Yes,,Yes,corn muffins,,,,,,,I didn't know you had sales
2023-04-27 17:33:15,2023-04-27 17:34:11,IP Address,104.38.36.16,100,56,True,2023-04-27 17:34:12,R_Tho08QHTR5iPVZL,,,,,40.7957,-77.8618,qr,EN,Market East,No,5,Yes,,Yes,Monster,,,,,,,Yes
2023-04-27 17:33:26,2023-04-27 17:34:25,IP Address,172.226.31.162,100,58,True,2023-04-27 17:34:25,R_3rGsoMxSSuuojBS,,,,,40.7911,-77.8592,qr,EN,Market East,Yes,5,Yes,,Not right now,,4,2,1,3,"High Protein,Low Sugar",,No
2023-04-27 17:34:15,2023-04-27 17:35:00,IP Address,104.38.63.66,100,44,True,2023-04-27 17:35:00,R_1f2AztYJrTQPX7C,,,,,40.7957,-77.8618,qr,EN,Market East,Yes,3,Yes,,Not right now,,3,4,1,2,"High Protein,Low Sugar",,No
2023-04-27 17:38:26,2023-04-27 17:40:14,IP Address,166.196.103.82,100,107,True,2023-04-27 17:40:14,R_SNJEcnK6haBWW8F,,,,,39.952,-75.1814,qr,EN,Market East,Yes,5,Yes,,Not right now,,,,,,Halal,,Yes
2023-04-27 17:39:41,2023-04-27 17:40:38,IP Address,104.38.111.143,100,56,True,2023-04-27 17:40:39,R_tK8GT0NFSMHJKiB,,,,,40.7957,-77.8618,qr,EN,Market East,Yes,5,Yes,,Yes,"white sugar, hot sauce",4,2,3,1,"Vegetarian,Vegan",,Yes
2023-04-27 17:39:50,2023-04-27 17:40:55,IP Address,192.112.253.25,100,65,True,2023-04-27 17:40:56,R_2BeSYadkxxA0pG5,,,,,40.7957,-77.8618,qr,EN,Market East,Yes,5,Yes,,Not right now,,,,,,High Protein,,Yes
2023-04-27 17:46:19,2023-04-27 17:46:46,IP Address,104.38.37.100,100,26,True,2023-04-27 17:46:47,R_2tf09ToiG24KAkP,,,,,40.7957,-77.8618,qr,EN,Market East,Yes,5,Yes,,Not right now,,3,2,4,1,High Protein,,No
2023-04-27 17:46:13,2023-04-27 17:46:47,IP Address,104.38.27.167,100,33,True,2023-04-27 17:46:47,R_2sY10PADb9kenbw,,,,,40.7957,-77.8618,qr,EN,Market East,Yes,5,Yes,,Not right now,,,,,,Vegetarian,,Yes
2023-04-27 17:46:18,2023-04-27 17:46:54,IP Address,104.38.43.21,100,36,True,2023-04-27 17:46:54,R_1jBSO5rSBZ25Btm,,,,,40.7957,-77.8618,qr,EN,Market East,Yes,5,Yes,,Not right now,,,,,,,,No
2023-04-27 17:45:50,2023-04-27 17:47:01,IP Address,174.203.132.13,100,71,True,2023-04-27 17:47:02,R_3nveYG2KsyrHbxv,,,,,40.3053,-78.954,qr,EN,Market East,Yes,5,Yes,,Not right now,,2,1,4,3,,,No
2023-04-27 17:47:59,2023-04-27 17:48:31,IP Address,104.38.75.149,100,31,True,2023-04-27 17:48:31,R_2YlX4dEcI1CgKSn,,,,,40.3102,-76.0388,qr,EN,Market East,Yes,5,Yes,,Not right now,,2,4,3,1,Low Sugar,,I didn't know you had sales
2023-04-27 17:48:22,2023-04-27 17:48:50,IP Address,104.38.46.26,100,28,True,2023-04-27 17:48:51,R_1ON3611Ub2DGk9p,,,,,40.7957,-77.8618,qr,EN,Market East,Yes,5,Yes,,Not right now,,,,,,,,No
2023-04-27 17:48:16,2023-04-27 17:49:05,IP Address,104.38.115.139,100,48,True,2023-04-27 17:49:05,R_24aS1Re2ifk1l9D,,,,,40.009,-76.3631,qr,EN,Market East,Yes,5,Yes,,Not right now,,,,,,High Protein,,No
2023-04-27 19:41:19,2023-04-27 19:42:24,IP Address,130.203.75.108,100,64,True,2023-04-27 19:42:24,R_2QyTwlptZGB2AIT,,,,,40.7957,-77.8618,qr,EN,Broadhead Bistro,Yes,3,No,"Vegetarian options ",,,,,,,Vegetarian,,Yes
2023-04-27 19:48:30,2023-04-27 19:51:10,IP Address,192.112.253.15,100,159,True,2023-04-27 19:51:10,R_6hB3ASFbdRnFhkt,,,,,40.7957,-77.8618,qr,EN,Common Grounds,Yes,5,No,Itch cream,,,4,1,2,3,,,I didn't know you had sales
2023-04-27 19:52:02,2023-04-27 19:52:49,IP Address,192.112.253.15,100,47,True,2023-04-27 19:52:49,R_ANJycrG27ntTDc5,,,,,40.7957,-77.8618,qr,EN,Common Grounds,Yes,4,No,"Toilet Paper ",,,4,1,2,3,High Protein,,I didn't know you had sales
2023-04-28 02:28:50,2023-04-28 02:29:44,IP Address,174.203.130.158,100,53,True,2023-04-28 02:29:44,R_2UWM98Xzke6MdnZ,,,,,40.6189,-79.159,qr,EN,Market West,Yes,5,Yes,,Not right now,,4,1,3,2,,,Yes
2023-04-27 21:12:41,2023-04-28 09:25:50,IP Address,104.39.169.131,100,43989,True,2023-04-28 09:25:51,R_1g8A7HB6mwYZROF,,,,,40.8103,-77.888,qr,EN,Market North,Yes,5,No,"Better fresh produce and better frozen meals. Limited selection in north compared to pollock. Also please get rid of the deep dish pizza. ",,,,,,,,,Yes
2023-04-21 10:06:23,2023-04-21 10:06:54,IP Address,104.38.104.64,56,30,False,2023-04-28 10:06:55,R_9XlqF9xYDKhFe6d,,,,,,,qr,EN,Market West,Yes,4,No,X,,,,,,,,,
2023-04-28 10:43:35,2023-04-28 10:49:42,IP Address,104.38.54.12,100,366,True,2023-04-28 10:49:42,R_247tj9oqVj3pjhP,,,,,40.7957,-77.8618,qr,EN,Louie's,Yes,5,Yes,,Not right now,,,,,,,,I didn't know you had sales
2023-04-28 10:53:07,2023-04-28 10:53:58,IP Address,104.38.123.44,100,50,True,2023-04-28 10:53:59,R_3MEblAOvHLDRtAB,,,,,40.7957,-77.8618,qr,EN,Louie's,Yes,4,Yes,,Not right now,,2,1,3,4,High Protein,,No
2023-04-28 10:56:56,2023-04-28 10:58:28,IP Address,104.38.40.164,100,91,True,2023-04-28 10:58:28,R_3KUPQlvpJIRI5gj,,,,,40.7957,-77.8618,qr,EN,Louie's,Yes,5,Yes,,Not right now,,,,,,,,No
2023-04-28 11:00:35,2023-04-28 11:01:44,IP Address,172.58.204.195,100,69,True,2023-04-28 11:01:45,R_33Ctgg0IXWhvo91,,,,,39.9943,-75.1181,qr,EN,Louie's,Yes,5,No,"Men’s razor ",,,,,,,,,No
2023-04-28 11:02:07,2023-04-28 11:03:00,IP Address,192.112.253.15,100,53,True,2023-04-28 11:03:01,R_1kYPQGMsyDt2JWU,,,,,40.7957,-77.8618,qr,EN,Louie's,Yes,5,Yes,,Yes,Coke,2,4,1,3,"Vegetarian,High Protein,Low Sugar",,No
2023-04-28 10:54:33,2023-04-28 11:03:37,IP Address,104.38.15.7,100,544,True,2023-04-28 11:03:38,R_2rBjxepur9Sleih,,,,,40.7957,-77.8618,qr,EN,Louie's,Yes,5,Yes,,Yes,"Cake batter freals ",4,1,3,2,"High Protein,Low Sugar",,No
2023-04-28 11:03:45,2023-04-28 11:04:43,IP Address,104.38.59.39,100,58,True,2023-04-28 11:04:44,R_2pVstiI0SqMkDCG,,,,,40.7957,-77.8618,qr,EN,Louie's,Yes,5,Yes,,Not right now,,4,3,2,1,,,No
2023-04-28 11:06:25,2023-04-28 11:07:29,IP Address,107.123.17.9,100,63,True,2023-04-28 11:07:30,R_rrw9WiB7wmNV3Lb,,,,,39.9195,-75.1565,qr,EN,Louie's,Yes,5,Yes,,Not right now,,1,4,2,3,"Halal,Low Sugar",,I didn't know you had sales
2023-04-28 11:08:34,2023-04-28 11:09:20,IP Address,104.38.123.226,100,45,True,2023-04-28 11:09:20,R_3GBohiWuo6Ay61D,,,,,40.7957,-77.8618,qr,EN,Market West,Yes,4,Yes,,Not right now,,4,1,2,3,,,No
2023-04-28 11:11:40,2023-04-28 11:12:18,IP Address,130.203.64.179,100,38,True,2023-04-28 11:12:19,R_27KEOHSeiDZGvDg,,,,,40.7957,-77.8618,qr,EN,Market West,Yes,5,Yes,,Not right now,,4,1,3,2,High Protein,,Yes
2023-04-28 11:11:39,2023-04-28 11:12:25,IP Address,104.38.1.46,100,46,True,2023-04-28 11:12:27,R_2qmyAC6xo2ZHSGw,,,,,40.7957,-77.8618,qr,EN,Market West,Yes,4,Yes,,Not right now,,4,3,1,2,"High Protein,Low Sugar",,No
2023-04-28 11:14:34,2023-04-28 11:15:22,IP Address,104.38.99.141,100,47,True,2023-04-28 11:15:23,R_1k1B0X6xp3H4I0A,,,,,40.7957,-77.8618,qr,EN,Market West,No,4,Yes,,Yes,onigiri,,,,,Halal,,No
2023-04-28 11:15:11,2023-04-28 11:16:12,IP Address,107.77.204.130,100,61,True,2023-04-28 11:16:12,R_1JQ2nuB1IDYrhbc,,,,,39.2909,-76.6096,qr,EN,Louie's,Yes,5,Yes,,Not right now,,4,1,2,3,,,I didn't know you had sales
2023-04-28 11:23:59,2023-04-28 11:25:06,IP Address,174.203.136.51,100,66,True,2023-04-28 11:25:07,R_3EyBhmsKhn3qKZH,,,,,40.3177,-79.7223,qr,EN,Market West,Yes,5,Yes,,Not right now,,4,3,1,2,"Halal,Low Sugar",,No
2023-04-28 11:27:24,2023-04-28 11:27:57,IP Address,104.38.77.178,100,32,True,2023-04-28 11:27:58,R_3Org16U1SYQFXVu,,,,,40.7957,-77.8618,qr,EN,Market West,Yes,4,Yes,,Not right now,,2,1,4,3,High Protein,,Yes
2023-04-28 11:29:00,2023-04-28 11:29:37,IP Address,104.38.82.251,100,37,True,2023-04-28 11:29:38,R_3ni94RILD0eIjMV,,,,,40.7957,-77.8618,qr,EN,Market West,Yes,5,Yes,,Not right now,,3,2,1,4,,,Yes
2023-04-28 11:28:54,2023-04-28 11:30:11,IP Address,104.38.25.165,100,76,True,2023-04-28 11:30:11,R_Om6ErsIjPFzc91L,,,,,40.7957,-77.8618,qr,EN,Louie's,Yes,5,Yes,,Not right now,,,,,,High Protein,,No
2023-04-28 11:35:32,2023-04-28 11:37:50,IP Address,104.38.89.240,100,138,True,2023-04-28 11:37:51,R_33xJqrCRO1lqb6T,,,,,40.7957,-77.8618,qr,EN,Louie's,Yes,4,Yes,,Not right now,,4,1,2,3,"High Protein,Low Sugar",,No
2023-04-28 11:54:34,2023-04-28 11:55:09,IP Address,104.38.56.168,100,34,True,2023-04-28 11:55:10,R_22JQkY71kQgQBoF,,,,,40.7957,-77.8618,qr,EN,Market West,Yes,5,Yes,,Not right now,,2,1,3,4,,,I didn't know you had sales
2023-04-28 11:55:11,2023-04-28 11:55:55,IP Address,104.38.25.31,100,44,True,2023-04-28 11:55:55,R_26aKqQdJG8l3zSK,,,,,40.7957,-77.8618,qr,EN,Louie's,No,5,Yes,,Not right now,,1,3,2,4,,,No
2023-04-28 11:57:25,2023-04-28 11:59:47,IP Address,174.203.136.213,100,141,True,2023-04-28 11:59:48,R_1LHkbjrCoNM7seL,,,,,40.3177,-79.7223,qr,EN,Louie's,Yes,5,Yes,,Yes,"Funions ",,,,,,,I didn't know you had sales
2023-04-28 12:00:38,2023-04-28 12:01:59,IP Address,174.203.130.95,100,81,True,2023-04-28 12:02:00,R_WxItfvSa8Eql1iF,,,,,40.6189,-79.159,qr,EN,Market West,Yes,5,Yes,,Not right now,,4,3,1,2,High Protein,,Yes
2023-04-28 12:05:25,2023-04-28 12:05:48,IP Address,174.203.128.106,100,23,True,2023-04-28 12:05:48,R_T6CNoy0XPx2RNtv,,,,,40.3177,-79.7223,qr,EN,Provisions,Yes,3,Yes,,Not right now,,,,,,Vegetarian,,Yes
2023-04-28 12:05:34,2023-04-28 12:06:06,IP Address,174.203.133.59,100,32,True,2023-04-28 12:06:07,R_1Hc0XeLf0OOpR3h,,,,,40.3052,-79.5418,qr,EN,Market West,Yes,5,Yes,,Not right now,,,,,,,,No
2023-04-28 12:06:33,2023-04-28 12:07:14,IP Address,104.38.114.49,100,41,True,2023-04-28 12:07:15,R_3JrWFPgKPAEDo0C,,,,,39.9828,-75.8239,qr,EN,Market West,Yes,5,No,Cinamon altoids,,,4,1,3,2,,,I didn't know you had sales
2023-04-28 12:08:34,2023-04-28 12:08:59,IP Address,136.22.13.106,100,25,True,2023-04-28 12:09:00,R_u7Bs4CcFm3pqjsd,,,,,37.751,-97.822,qr,EN,Market West,Yes,4,Yes,,Not right now,,3,1,2,4,,,No
2023-04-28 12:08:30,2023-04-28 12:09:06,IP Address,174.203.138.103,100,36,True,2023-04-28 12:09:07,R_Tv0n1JmEDi5TKnv,,,,,40.5076,-78.3925,qr,EN,Market West,Yes,5,Yes,,Not right now,,4,1,2,3,High Protein,,No
2023-04-28 12:09:50,2023-04-28 12:11:07,IP Address,192.112.253.26,100,76,True,2023-04-28 12:11:08,R_1rqtG2LmUb5pJJH,,,,,40.7957,-77.8618,qr,EN,Market West,Yes,5,Yes,,Not right now,,4,1,3,2,Other,Tree nut allergy,No
2023-04-28 13:42:17,2023-04-28 13:43:29,IP Address,104.38.57.133,100,71,True,2023-04-28 13:43:29,R_xx8laKXJBcSWF0d,,,,,41.1849,-75.386,qr,EN,Louie's,Yes,1,Yes,,Not right now,,3,1,2,4,"Vegetarian,Vegan,High Protein",,Yes
2023-04-28 14:43:33,2023-04-28 14:45:05,IP Address,172.56.216.14,100,92,True,2023-04-28 14:45:06,R_dpzEwW7AmfHSvGV,,,,,39.9206,-75.1826,qr,EN,Market West,Yes,5,No,napkin or tissue something,,,4,3,1,2,Low Sugar,,No
2023-04-28 14:45:00,2023-04-28 14:46:11,IP Address,104.38.101.12,100,71,True,2023-04-28 14:46:12,R_3nCsyS646pnU1s0,,,,,40.7957,-77.8618,qr,EN,Louie's,Yes,5,Yes,,Yes,"cream soda ",2,1,3,4,,,No
2023-04-29 11:45:10,2023-04-29 11:46:35,IP Address,174.203.136.177,100,84,True,2023-04-29 11:46:36,R_3PsCiXu2pHL7EcU,,,,,40.3177,-79.7223,qr,EN,Market West,Yes,5,Yes,,Not right now,,,,,,,,No
2023-04-29 17:45:59,2023-04-29 17:47:34,IP Address,104.38.51.97,100,95,True,2023-04-29 17:47:35,R_QamYl276yJaISY1,,,,,40.7957,-77.8618,qr,EN,Market West,Yes,4,Yes,,Yes,More ramen options or bacon we can find at market pollock,4,1,2,3,,,No
2023-04-29 19:44:30,2023-04-29 19:47:39,IP Address,104.38.42.202,100,189,True,2023-04-29 19:47:40,R_1JVLRclN3jlbz9O,,,,,40.7957,-77.8618,qr,EN,Market West,Yes,5,No,"Grape juice. None of the markets on campus have grape juice. Buffets don’t either. Y’all have all kinds of energy drinks, and cranberry juice, orange juice, lemonade. Where’s the grape juice at???",,,4,3,1,2,"Kosher,Vegetarian",,No
2023-04-29 23:12:57,2023-04-29 23:13:45,IP Address,104.38.49.105,100,47,True,2023-04-29 23:13:45,R_3HvljxIIzResLwv,,,,,40.7957,-77.8618,qr,EN,Market North,Yes,5,Yes,,Not right now,,1,2,3,4,,,Yes
2023-04-30 11:41:47,2023-04-30 11:42:53,IP Address,104.38.70.95,100,66,True,2023-04-30 11:42:54,R_2EgVNhRgutf7wjX,,,,,40.7957,-77.8618,qr,EN,Market West,No,4,Yes,,Yes,Grape Juice. Please,4,1,2,3,Vegetarian,,No
2023-04-30 11:48:39,2023-04-30 12:17:45,IP Address,104.38.100.14,100,1745,True,2023-04-30 12:17:45,R_Woe6jMLgDpBVTPz,,,,,40.7957,-77.8618,qr,EN,Market West,No,4,No,Packaged fruit like berries or melon chunks,,,4,3,1,2,,,Yes
2023-04-30 13:10:41,2023-04-30 13:12:22,IP Address,104.38.43.160,100,101,True,2023-04-30 13:12:23,R_3oAeUXqVV9XyQ8u,,,,,40.7957,-77.8618,qr,EN,Market West,Yes,4,Yes,,Yes,"Rainbow goldfish, cheerios",4,2,1,3,,,I didn't know you had sales
2023-04-30 14:57:46,2023-04-30 14:58:58,IP Address,104.38.103.72,100,72,True,2023-04-30 14:58:59,R_32UZmpmL3jwqvIZ,,,,,40.7957,-77.8618,qr,EN,Market North,Yes,4,Yes,,Yes,"Biore charcoal face wash, clearasil face wipes",3,4,1,2,,,No
2023-04-30 18:20:51,2023-04-30 18:21:52,IP Address,104.38.97.174,100,61,True,2023-04-30 18:21:52,R_2YWHO5dbgcyzfEi,,,,,40.7957,-77.8618,qr,EN,Market North,Yes,4,Yes,,Not right now,,1,3,2,4,,,No
2023-04-30 18:46:38,2023-04-30 18:48:54,IP Address,66.71.59.77,100,136,True,2023-04-30 18:48:55,R_1QDEdgsmGhPHXBt,,,,,40.2684,-75.3903,qr,EN,Creekside Market,Yes,5,No,"Bueno chocolate bar, boba drinks at (cyber), Bono’s LEMON bar!!!!",,,,,,,,,Yes
2023-04-23 18:55:42,2023-04-23 19:01:17,IP Address,104.38.83.75,56,334,False,2023-04-30 19:01:17,R_viBj2YoJLOcunT3,,,,,,,qr,EN,Louie's,Yes,4,Yes,,,,,,,,,,
2023-05-01 12:09:23,2023-05-01 12:10:08,IP Address,104.38.61.150,100,45,True,2023-05-01 12:10:09,R_qLeTlVnOlzEx8oV,,,,,40.228,-76.1159,qr,EN,Market West,Yes,5,No,Ice cream (they ran out),,,,,,,,,No
2023-05-01 12:09:34,2023-05-01 12:10:15,IP Address,104.38.69.240,100,40,True,2023-05-01 12:10:15,R_zcd2zFLCjCX2TVT,,,,,40.7957,-77.8618,qr,EN,Market West,Yes,5,Yes,,Not right now,,3,4,2,1,High Protein,,No
2023-05-01 12:09:53,2023-05-01 12:10:51,IP Address,174.203.128.55,100,58,True,2023-05-01 12:10:52,R_Qn2I1u3g3ANktXj,,,,,40.3177,-79.7223,qr,EN,Market West,Yes,4,No,"celsius ",,,,,,,"High Protein,Other",low calorie,I didn't know you had sales
2023-05-01 12:08:20,2023-05-01 12:13:39,IP Address,104.38.42.10,100,319,True,2023-05-01 12:13:40,R_eFKROeXIuVPKs81,,,,,40.7957,-77.8618,qr,EN,Market West,Yes,3,No,"Paper bags of doughnuts or creamery doughnuts in dozens ",,,4,1,2,3,,,Yes
2023-05-01 12:15:02,2023-05-01 12:15:43,IP Address,104.38.101.116,100,40,True,2023-05-01 12:15:43,R_2s5OF0f4UpHcRYn,,,,,40.7957,-77.8618,qr,EN,Market West,Yes,5,Yes,,Not right now,,3,1,2,4,High Protein,,No
2023-05-01 12:15:31,2023-05-01 12:16:25,IP Address,104.38.59.134,100,54,True,2023-05-01 12:16:26,R_1C43pXqtl95oK3y,,,,,40.7957,-77.8618,qr,EN,Market West,Yes,5,Yes,,Not right now,,,,,,"High Protein,Other",Healthy,No
2023-05-01 12:16:11,2023-05-01 12:16:30,IP Address,136.22.13.65,100,19,True,2023-05-01 12:16:31,R_3jZDEhOhhFKpZbY,,,,,37.751,-97.822,qr,EN,Market West,Yes,4,Yes,,Not right now,,3,1,2,4,,,No
